time=2016-05-30T22:00:23, team=167, userid=1410, assignmentid=5328 
time=2016-06-07T19:03:05, team=182, userid=1022, assignmentid=10143
time=2016-06-07T19:33:05, team=55, userid=47, assignmentid=10162
time=2016-06-07T19:33:05, team=167, userid=73, assignmentid=10163
time=2016-06-07T19:33:05, team=4, userid=1435, assignmentid=10164
time=2016-06-07T19:33:05, team=109, userid=1196, assignmentid=10165
time=2016-06-07T19:33:05, team=131, userid=1851, assignmentid=10166
time=2016-06-07T19:33:05, team=69, userid=1421, assignmentid=10167
time=2016-06-07T19:33:05, team=121, userid=1603, assignmentid=10168
time=2016-06-07T20:03:05, team=205, userid=1159, assignmentid=10195
time=2016-06-07T20:03:05, team=54, userid=1630, assignmentid=10196
time=2016-06-07T20:03:05, team=101, userid=1042, assignmentid=10197
time=2016-06-07T20:33:05, team=192, userid=33, assignmentid=10202
time=2016-06-07T20:33:05, team=114, userid=77, assignmentid=10203
time=2016-06-07T20:33:05, team=84, userid=935, assignmentid=10204
time=2016-06-07T20:33:05, team=28, userid=1600, assignmentid=10205
time=2016-06-07T20:33:05, team=69, userid=1724, assignmentid=10206
time=2016-06-07T20:33:05, team=181, userid=917, assignmentid=10207
time=2016-06-07T20:33:05, team=162, userid=510, assignmentid=10208
time=2016-06-07T20:33:05, team=88, userid=1531, assignmentid=10209
time=2016-06-07T21:03:05, team=185, userid=517, assignmentid=10225
time=2016-06-07T21:03:05, team=203, userid=1071, assignmentid=10226
time=2016-06-07T21:03:05, team=56, userid=1368, assignmentid=10227
time=2016-06-07T21:03:05, team=205, userid=1601, assignmentid=10228
time=2016-06-07T21:03:05, team=44, userid=1763, assignmentid=10229
time=2016-06-07T21:03:05, team=54, userid=1811, assignmentid=10230
time=2016-06-07T21:03:05, team=85, userid=1858, assignmentid=10231
time=2016-06-07T21:03:05, team=55, userid=48, assignmentid=10232
time=2016-06-07T21:33:05, team=147, userid=265, assignmentid=10236
time=2016-06-07T21:33:05, team=9, userid=351, assignmentid=10237
time=2016-06-07T21:33:05, team=177, userid=1429, assignmentid=10238
time=2016-06-07T21:33:05, team=54, userid=1009, assignmentid=10239
time=2016-06-07T21:33:05, team=122, userid=285, assignmentid=10240
time=2016-06-07T21:33:05, team=179, userid=1469, assignmentid=10241
time=2016-06-07T21:33:05, team=176, userid=762, assignmentid=10242
time=2016-06-07T21:33:05, team=10, userid=465, assignmentid=10243
time=2016-06-07T21:33:05, team=17, userid=1522, assignmentid=10244
time=2016-06-07T22:03:05, team=206, userid=579, assignmentid=10258
time=2016-06-07T22:03:05, team=147, userid=667, assignmentid=10259
time=2016-06-07T22:03:05, team=81, userid=748, assignmentid=10260
time=2016-06-07T22:03:05, team=164, userid=903, assignmentid=10261
time=2016-06-07T22:03:05, team=54, userid=992, assignmentid=10262
time=2016-06-07T22:03:05, team=196, userid=65, assignmentid=10263
time=2016-06-07T22:03:05, team=94, userid=1344, assignmentid=10264
time=2016-06-07T22:03:05, team=183, userid=827, assignmentid=10265
time=2016-06-07T22:33:05, team=6, userid=1110, assignmentid=10303
time=2016-06-07T22:33:05, team=73, userid=1375, assignmentid=10304
time=2016-06-07T22:33:05, team=200, userid=1918, assignmentid=10305
time=2016-06-07T22:33:05, team=121, userid=786, assignmentid=10306
time=2016-06-07T22:33:05, team=46, userid=290, assignmentid=10307
time=2016-06-07T22:33:05, team=92, userid=836, assignmentid=10308
time=2016-06-07T23:03:05, team=174, userid=327, assignmentid=10323
time=2016-06-07T23:03:05, team=109, userid=428, assignmentid=10324
time=2016-06-07T23:03:05, team=201, userid=985, assignmentid=10325
time=2016-06-07T23:03:05, team=46, userid=1650, assignmentid=10326
time=2016-06-07T23:03:05, team=62, userid=1997, assignmentid=10327
time=2016-06-07T23:03:05, team=56, userid=1219, assignmentid=10328
time=2016-06-07T23:03:05, team=57, userid=832, assignmentid=10329
time=2016-06-07T23:33:05, team=81, userid=5, assignmentid=10337
time=2016-06-07T23:33:05, team=28, userid=66, assignmentid=10338
time=2016-06-07T23:33:05, team=9, userid=1455, assignmentid=10339
time=2016-06-07T23:33:05, team=85, userid=1767, assignmentid=10340
time=2016-06-07T23:33:05, team=118, userid=439, assignmentid=10341
time=2016-06-07T23:33:05, team=99, userid=954, assignmentid=10342
time=2016-06-08T00:03:05, team=84, userid=921, assignmentid=10376
time=2016-06-08T00:03:05, team=204, userid=1169, assignmentid=10377
time=2016-06-08T00:03:05, team=196, userid=1974, assignmentid=10378
time=2016-06-08T00:03:05, team=49, userid=4, assignmentid=10379
time=2016-06-08T00:03:05, team=148, userid=1903, assignmentid=10380
time=2016-06-08T00:03:05, team=81, userid=1485, assignmentid=10381
time=2016-06-08T00:03:05, team=182, userid=330, assignmentid=10382
time=2016-06-08T00:33:05, team=49, userid=1890, assignmentid=10410
time=2016-06-08T00:33:05, team=56, userid=676, assignmentid=10411
time=2016-06-08T00:33:05, team=7, userid=1289, assignmentid=10412
time=2016-06-08T00:33:05, team=177, userid=333, assignmentid=10413
time=2016-06-08T00:33:05, team=3, userid=231, assignmentid=10414
time=2016-06-08T00:33:05, team=85, userid=1636, assignmentid=10415
time=2016-06-08T00:33:05, team=4, userid=313, assignmentid=10416
time=2016-06-08T01:03:05, team=27, userid=45, assignmentid=10441
time=2016-06-08T01:03:05, team=94, userid=719, assignmentid=10442
time=2016-06-08T01:03:05, team=189, userid=1035, assignmentid=10443
time=2016-06-08T01:03:05, team=131, userid=1173, assignmentid=10444
time=2016-06-08T01:03:05, team=35, userid=1305, assignmentid=10445
time=2016-06-08T01:03:05, team=89, userid=1392, assignmentid=10446
time=2016-06-08T01:03:05, team=118, userid=1627, assignmentid=10447
time=2016-06-08T01:03:05, team=128, userid=1753, assignmentid=10448
time=2016-06-08T01:03:05, team=203, userid=453, assignmentid=10449
time=2016-06-08T01:03:05, team=45, userid=194, assignmentid=10450
time=2016-06-08T01:03:05, team=167, userid=105, assignmentid=10451
time=2016-06-08T01:03:05, team=201, userid=237, assignmentid=10452
time=2016-06-08T01:03:05, team=42, userid=662, assignmentid=10453
time=2016-06-08T01:03:05, team=147, userid=251, assignmentid=10454
time=2016-06-08T01:03:05, team=139, userid=131, assignmentid=10455
time=2016-06-08T01:03:05, team=54, userid=1484, assignmentid=10456
time=2016-06-08T01:33:05, team=7, userid=974, assignmentid=10462
time=2016-06-08T01:33:05, team=109, userid=1755, assignmentid=10463
time=2016-06-08T01:33:05, team=162, userid=133, assignmentid=10464
time=2016-06-08T02:03:05, team=207, userid=1168, assignmentid=10490
time=2016-06-08T02:03:05, team=202, userid=1654, assignmentid=10491
time=2016-06-08T02:03:05, team=150, userid=834, assignmentid=10492
time=2016-06-08T02:33:05, team=42, userid=99, assignmentid=10512
time=2016-06-08T02:33:05, team=185, userid=1506, assignmentid=10513
time=2016-06-08T02:33:05, team=128, userid=115, assignmentid=10514
time=2016-06-08T02:33:05, team=60, userid=1827, assignmentid=10515
time=2016-06-08T02:33:05, team=3, userid=69, assignmentid=10516
time=2016-06-08T02:33:05, team=89, userid=1775, assignmentid=10517
time=2016-06-08T02:33:05, team=174, userid=0, assignmentid=10518
time=2016-06-08T02:33:05, team=179, userid=1165, assignmentid=10519
time=2016-06-08T03:03:05, team=174, userid=787, assignmentid=10527
time=2016-06-08T03:03:05, team=180, userid=1662, assignmentid=10528
time=2016-06-08T03:03:05, team=173, userid=996, assignmentid=10529
time=2016-06-08T03:03:05, team=161, userid=1439, assignmentid=10530
time=2016-06-08T03:03:05, team=96, userid=164, assignmentid=10531
time=2016-06-08T03:03:05, team=185, userid=338, assignmentid=10532
time=2016-06-08T03:03:05, team=94, userid=103, assignmentid=10533
time=2016-06-08T03:03:05, team=85, userid=1019, assignmentid=10534
time=2016-06-08T03:33:05, team=109, userid=699, assignmentid=10565
time=2016-06-08T03:33:05, team=92, userid=1021, assignmentid=10566
time=2016-06-08T03:33:05, team=204, userid=1055, assignmentid=10567
time=2016-06-08T03:33:05, team=107, userid=875, assignmentid=10568
time=2016-06-08T03:33:05, team=203, userid=849, assignmentid=10569
time=2016-06-08T03:33:05, team=31, userid=1740, assignmentid=10570
time=2016-06-08T03:33:05, team=40, userid=61, assignmentid=10571
time=2016-06-08T04:03:05, team=131, userid=75, assignmentid=10584
time=2016-06-08T04:03:05, team=35, userid=577, assignmentid=10585
time=2016-06-08T04:03:05, team=207, userid=803, assignmentid=10586
time=2016-06-08T04:03:05, team=84, userid=960, assignmentid=10587
time=2016-06-08T04:03:05, team=54, userid=114, assignmentid=10588
time=2016-06-08T04:03:05, team=177, userid=1781, assignmentid=10589
time=2016-06-08T04:03:05, team=118, userid=199, assignmentid=10590
time=2016-06-08T04:03:05, team=31, userid=1222, assignmentid=10591
time=2016-06-08T04:03:05, team=34, userid=450, assignmentid=10592
time=2016-06-08T04:33:05, team=122, userid=74, assignmentid=10604
time=2016-06-08T04:33:05, team=44, userid=958, assignmentid=10605
time=2016-06-08T04:33:05, team=70, userid=1971, assignmentid=10606
time=2016-06-08T05:03:05, team=48, userid=191, assignmentid=10616
time=2016-06-08T05:03:05, team=81, userid=683, assignmentid=10617
time=2016-06-08T05:03:05, team=205, userid=1830, assignmentid=10618
time=2016-06-08T05:03:05, team=173, userid=1955, assignmentid=10619
time=2016-06-08T05:03:05, team=201, userid=1363, assignmentid=10620
time=2016-06-08T05:03:05, team=129, userid=100, assignmentid=10621
time=2016-06-08T05:03:05, team=131, userid=1672, assignmentid=10622
time=2016-06-08T05:03:05, team=162, userid=1559, assignmentid=10623
time=2016-06-08T05:33:05, team=35, userid=25, assignmentid=10662
time=2016-06-08T05:33:05, team=206, userid=274, assignmentid=10663
time=2016-06-08T05:33:05, team=56, userid=817, assignmentid=10664
time=2016-06-08T05:33:05, team=150, userid=1914, assignmentid=10665
time=2016-06-08T05:33:05, team=163, userid=1362, assignmentid=10666
time=2016-06-08T05:33:05, team=71, userid=210, assignmentid=10667
time=2016-06-08T05:33:05, team=160, userid=293, assignmentid=10668
time=2016-06-08T06:03:05, team=46, userid=559, assignmentid=10708
time=2016-06-08T06:03:05, team=10, userid=50, assignmentid=10709
time=2016-06-08T06:33:05, team=147, userid=886, assignmentid=10751
time=2016-06-08T06:33:05, team=150, userid=1537, assignmentid=10752
time=2016-06-08T06:33:05, team=186, userid=229, assignmentid=10753
time=2016-06-08T06:33:05, team=119, userid=1994, assignmentid=10754
time=2016-06-08T07:03:05, team=73, userid=648, assignmentid=10779
time=2016-06-08T07:03:05, team=99, userid=464, assignmentid=10780
time=2016-06-08T07:03:05, team=35, userid=1665, assignmentid=10781
time=2016-06-08T07:03:05, team=202, userid=777, assignmentid=10782
time=2016-06-08T07:03:05, team=77, userid=350, assignmentid=10783
time=2016-06-08T07:03:05, team=156, userid=725, assignmentid=10784
time=2016-06-08T07:03:05, team=69, userid=1575, assignmentid=10785
time=2016-06-08T07:03:05, team=3, userid=1107, assignmentid=10786
time=2016-06-08T07:03:05, team=131, userid=1074, assignmentid=10787
time=2016-06-08T07:03:05, team=154, userid=342, assignmentid=10788
time=2016-06-08T07:03:05, team=77, userid=1552, assignmentid=10789
time=2016-06-08T07:33:05, team=154, userid=638, assignmentid=10792
time=2016-06-08T07:33:05, team=150, userid=597, assignmentid=10793
time=2016-06-08T07:33:05, team=201, userid=1522, assignmentid=10794
time=2016-06-08T08:03:05, team=28, userid=1550, assignmentid=10805
time=2016-06-08T08:03:05, team=118, userid=1699, assignmentid=10806
time=2016-06-08T08:03:05, team=181, userid=1973, assignmentid=10807
time=2016-06-08T08:03:05, team=202, userid=1964, assignmentid=10808
time=2016-06-08T08:03:05, team=85, userid=1011, assignmentid=10809
time=2016-06-08T08:03:05, team=107, userid=377, assignmentid=10810
time=2016-06-08T08:03:05, team=161, userid=603, assignmentid=10811
time=2016-06-08T08:03:05, team=40, userid=712, assignmentid=10812
time=2016-06-08T08:03:05, team=206, userid=1780, assignmentid=10813
time=2016-06-08T08:33:05, team=206, userid=370, assignmentid=10843
time=2016-06-08T08:33:05, team=106, userid=1072, assignmentid=10844
time=2016-06-08T08:33:05, team=85, userid=1016, assignmentid=10845
time=2016-06-08T08:33:05, team=20, userid=1535, assignmentid=10846
time=2016-06-08T08:33:05, team=131, userid=1132, assignmentid=10847
time=2016-06-08T08:33:05, team=62, userid=470, assignmentid=10848
time=2016-06-08T08:33:05, team=70, userid=1110, assignmentid=10849
time=2016-06-08T09:03:05, team=99, userid=1407, assignmentid=10869
time=2016-06-08T09:03:05, team=106, userid=1564, assignmentid=10870
time=2016-06-08T09:03:05, team=148, userid=1422, assignmentid=10871
time=2016-06-08T09:03:05, team=131, userid=583, assignmentid=10872
time=2016-06-08T09:03:05, team=131, userid=1511, assignmentid=10873
time=2016-06-08T09:03:05, team=49, userid=96, assignmentid=10874
time=2016-06-08T09:03:05, team=35, userid=728, assignmentid=10875
time=2016-06-08T09:03:05, team=192, userid=667, assignmentid=10876
time=2016-06-08T09:33:05, team=48, userid=354, assignmentid=10883
time=2016-06-08T09:33:05, team=176, userid=1580, assignmentid=10884
time=2016-06-08T09:33:05, team=54, userid=1538, assignmentid=10885
time=2016-06-08T09:33:05, team=6, userid=819, assignmentid=10886
time=2016-06-08T09:33:05, team=129, userid=494, assignmentid=10887
time=2016-06-08T09:33:05, team=89, userid=659, assignmentid=10888
time=2016-06-08T10:03:05, team=73, userid=868, assignmentid=10903
time=2016-06-08T10:03:05, team=88, userid=399, assignmentid=10904
time=2016-06-08T10:03:05, team=160, userid=781, assignmentid=10905
time=2016-06-08T10:03:05, team=167, userid=452, assignmentid=10906
time=2016-06-08T10:03:05, team=63, userid=1754, assignmentid=10907
time=2016-06-08T10:03:05, team=161, userid=528, assignmentid=10908
time=2016-06-08T10:33:05, team=161, userid=967, assignmentid=10945
time=2016-06-08T10:33:05, team=89, userid=275, assignmentid=10946
time=2016-06-08T10:33:05, team=164, userid=1246, assignmentid=10947
time=2016-06-08T10:33:05, team=105, userid=228, assignmentid=10948
time=2016-06-08T10:33:05, team=3, userid=1294, assignmentid=10949
time=2016-06-08T11:03:05, team=152, userid=1174, assignmentid=10969
time=2016-06-08T11:03:05, team=6, userid=1323, assignmentid=10970
time=2016-06-08T11:03:05, team=177, userid=1420, assignmentid=10971
time=2016-06-08T11:03:05, team=118, userid=1744, assignmentid=10972
time=2016-06-08T11:03:05, team=144, userid=335, assignmentid=10973
time=2016-06-08T11:03:05, team=42, userid=1989, assignmentid=10974
time=2016-06-08T11:03:05, team=88, userid=405, assignmentid=10975
time=2016-06-08T11:33:05, team=208, userid=1314, assignmentid=11003
time=2016-06-08T11:33:05, team=150, userid=340, assignmentid=11004
time=2016-06-08T11:33:05, team=27, userid=479, assignmentid=11005
time=2016-06-08T11:33:05, team=206, userid=1726, assignmentid=11006
time=2016-06-08T11:33:05, team=101, userid=137, assignmentid=11007
time=2016-06-08T11:33:05, team=10, userid=89, assignmentid=11008
time=2016-06-08T11:33:05, team=147, userid=42, assignmentid=11009
time=2016-06-08T11:33:05, team=161, userid=491, assignmentid=11010
time=2016-06-08T11:33:05, team=106, userid=1356, assignmentid=11011
time=2016-06-08T12:03:05, team=34, userid=1929, assignmentid=11046
time=2016-06-08T12:03:05, team=129, userid=1693, assignmentid=11047
time=2016-06-08T12:03:05, team=161, userid=685, assignmentid=11048
time=2016-06-08T12:03:05, team=40, userid=260, assignmentid=11049
time=2016-06-08T12:03:05, team=196, userid=140, assignmentid=11050
time=2016-06-08T12:33:05, team=7, userid=981, assignmentid=11087
time=2016-06-08T12:33:05, team=99, userid=661, assignmentid=11088
time=2016-06-08T12:33:05, team=109, userid=1516, assignmentid=11089
time=2016-06-08T12:33:05, team=4, userid=1393, assignmentid=11090
time=2016-06-08T12:33:05, team=183, userid=337, assignmentid=11091
time=2016-06-08T12:33:05, team=55, userid=890, assignmentid=11092
time=2016-06-08T12:33:05, team=77, userid=131, assignmentid=11093
time=2016-06-08T12:33:05, team=203, userid=286, assignmentid=11094
time=2016-06-08T12:33:05, team=88, userid=1001, assignmentid=11095
time=2016-06-08T13:03:05, team=185, userid=252, assignmentid=11099
time=2016-06-08T13:03:05, team=55, userid=427, assignmentid=11100
time=2016-06-08T13:03:05, team=106, userid=1389, assignmentid=11101
time=2016-06-08T13:03:05, team=17, userid=852, assignmentid=11102
time=2016-06-08T13:03:05, team=49, userid=1498, assignmentid=11103
time=2016-06-08T13:03:05, team=147, userid=1841, assignmentid=11104
time=2016-06-08T13:03:05, team=144, userid=422, assignmentid=11105
time=2016-06-08T13:03:05, team=60, userid=828, assignmentid=11106
time=2016-06-08T13:03:05, team=208, userid=68, assignmentid=11107
time=2016-06-08T13:03:05, team=205, userid=703, assignmentid=11108
time=2016-06-08T13:03:05, team=34, userid=7, assignmentid=11109
time=2016-06-08T13:03:05, team=189, userid=45, assignmentid=11110
time=2016-06-08T13:03:05, team=180, userid=627, assignmentid=11111
time=2016-06-08T13:33:05, team=147, userid=84, assignmentid=11140
time=2016-06-08T13:33:05, team=189, userid=302, assignmentid=11141
time=2016-06-08T13:33:05, team=37, userid=270, assignmentid=11142
time=2016-06-08T13:33:05, team=152, userid=1850, assignmentid=11143
time=2016-06-08T14:03:05, team=115, userid=775, assignmentid=11170
time=2016-06-08T14:03:05, team=31, userid=119, assignmentid=11171
time=2016-06-08T14:03:05, team=129, userid=434, assignmentid=11172
time=2016-06-08T14:03:05, team=28, userid=695, assignmentid=11173
time=2016-06-08T14:03:05, team=45, userid=1182, assignmentid=11174
time=2016-06-08T14:03:05, team=183, userid=289, assignmentid=11175
