2016-06-05T15:38:13, txID=6798, userSessionid=6452, teamid=77, userid=1451, adID=2, adCategory=sports
2016-06-12T03:19:39, txID=18038, userSessionid=15332, teamid=77, userid=1451, adID=0, adCategory=hardware
2016-06-12T03:22:52, txID=18037, userSessionid=17099, teamid=156, userid=725, adID=7, adCategory=hardware
2016-06-12T03:33:08, txID=18049, userSessionid=15072, teamid=6, userid=655, adID=23, adCategory=sports
2016-06-12T03:36:33, txID=18057, userSessionid=15117, teamid=17, userid=1659, adID=29, adCategory=games
2016-06-12T03:38:02, txID=18051, userSessionid=15514, teamid=119, userid=223, adID=18, adCategory=fashion
2016-06-12T03:41:44, txID=18054, userSessionid=15741, teamid=176, userid=1730, adID=24, adCategory=computers
2016-06-12T03:42:22, txID=18055, userSessionid=15339, teamid=81, userid=820, adID=11, adCategory=clothing
2016-06-12T03:44:30, txID=18050, userSessionid=15676, teamid=162, userid=112, adID=25, adCategory=sports
2016-06-12T03:48:46, txID=18058, userSessionid=15085, teamid=9, userid=317, adID=1, adCategory=electronics
2016-06-12T03:51:34, txID=18056, userSessionid=15467, teamid=109, userid=1649, adID=10, adCategory=movies
2016-06-12T03:54:41, txID=18052, userSessionid=15534, teamid=122, userid=1025, adID=7, adCategory=hardware
2016-06-12T03:59:29, txID=18053, userSessionid=15813, teamid=186, userid=1172, adID=24, adCategory=computers
2016-06-12T04:03:29, txID=18088, userSessionid=15120, teamid=17, userid=1663, adID=18, adCategory=fashion
2016-06-12T04:05:27, txID=18082, userSessionid=15068, teamid=4, userid=918, adID=19, adCategory=sports
2016-06-12T04:05:45, txID=18090, userSessionid=15625, teamid=152, userid=460, adID=13, adCategory=hardware
2016-06-12T04:07:58, txID=18079, userSessionid=17274, teamid=174, userid=719, adID=1, adCategory=electronics
2016-06-12T04:10:10, txID=18095, userSessionid=15297, teamid=63, userid=957, adID=29, adCategory=games
2016-06-12T04:10:25, txID=18075, userSessionid=15592, teamid=144, userid=1790, adID=18, adCategory=fashion
2016-06-12T04:13:15, txID=18076, userSessionid=15313, teamid=71, userid=1139, adID=4, adCategory=clothing
2016-06-12T04:13:15, txID=18087, userSessionid=15667, teamid=162, userid=524, adID=22, adCategory=hardware
2016-06-12T04:15:38, txID=18092, userSessionid=15299, teamid=69, userid=1162, adID=13, adCategory=hardware
2016-06-12T04:16:07, txID=18072, userSessionid=15509, teamid=118, userid=1785, adID=6, adCategory=clothing
2016-06-12T04:16:19, txID=18086, userSessionid=15539, teamid=128, userid=53, adID=17, adCategory=movies
2016-06-12T04:16:41, txID=18080, userSessionid=15496, teamid=114, userid=29, adID=4, adCategory=clothing
2016-06-12T04:20:05, txID=18091, userSessionid=15108, teamid=10, userid=1782, adID=21, adCategory=movies
2016-06-12T04:20:23, txID=18077, userSessionid=15051, teamid=3, userid=147, adID=20, adCategory=sports
2016-06-12T04:20:35, txID=18093, userSessionid=15059, teamid=3, userid=1237, adID=28, adCategory=sports
2016-06-12T04:22:22, txID=18089, userSessionid=15832, teamid=192, userid=1561, adID=4, adCategory=clothing
2016-06-12T04:22:31, txID=18081, userSessionid=15063, teamid=4, userid=1731, adID=24, adCategory=computers
2016-06-12T04:23:01, txID=18073, userSessionid=15295, teamid=63, userid=1310, adID=18, adCategory=fashion
2016-06-12T04:23:17, txID=18085, userSessionid=15648, teamid=160, userid=1988, adID=15, adCategory=fashion
2016-06-12T04:23:19, txID=18083, userSessionid=16282, teamid=10, userid=1317, adID=4, adCategory=clothing
2016-06-12T04:23:55, txID=18084, userSessionid=15223, teamid=49, userid=1888, adID=17, adCategory=movies
2016-06-12T04:28:30, txID=18094, userSessionid=15365, teamid=84, userid=1640, adID=23, adCategory=sports
2016-06-12T04:30:51, txID=18078, userSessionid=15367, teamid=85, userid=1886, adID=11, adCategory=clothing
2016-06-12T04:31:13, txID=18074, userSessionid=18041, teamid=203, userid=1301, adID=0, adCategory=hardware
2016-06-12T04:32:50, txID=18071, userSessionid=15216, teamid=48, userid=1826, adID=24, adCategory=computers
2016-06-12T05:05:16, txID=18123, userSessionid=15525, teamid=122, userid=347, adID=2, adCategory=sports
2016-06-12T05:05:25, txID=18115, userSessionid=15541, teamid=128, userid=631, adID=23, adCategory=sports
2016-06-12T05:07:55, txID=18141, userSessionid=15368, teamid=85, userid=1636, adID=11, adCategory=clothing
2016-06-12T05:10:07, txID=18127, userSessionid=15569, teamid=131, userid=1993, adID=6, adCategory=clothing
2016-06-12T05:12:22, txID=18126, userSessionid=15817, teamid=186, userid=866, adID=8, adCategory=clothing
2016-06-12T05:12:37, txID=18132, userSessionid=15130, teamid=28, userid=440, adID=3, adCategory=computers
2016-06-12T05:13:27, txID=18122, userSessionid=15655, teamid=161, userid=1357, adID=14, adCategory=fashion
2016-06-12T05:13:59, txID=18142, userSessionid=15216, teamid=48, userid=1826, adID=12, adCategory=games
2016-06-12T05:15:54, txID=18139, userSessionid=15129, teamid=27, userid=469, adID=26, adCategory=sports
2016-06-12T05:17:37, txID=18117, userSessionid=18048, teamid=203, userid=721, adID=1, adCategory=electronics
2016-06-12T05:18:01, txID=18118, userSessionid=15744, teamid=176, userid=1637, adID=14, adCategory=fashion
2016-06-12T05:18:51, txID=18136, userSessionid=15074, teamid=7, userid=869, adID=16, adCategory=clothing
2016-06-12T05:19:14, txID=18138, userSessionid=15774, teamid=179, userid=203, adID=25, adCategory=sports
2016-06-12T05:19:19, txID=18121, userSessionid=15657, teamid=161, userid=1440, adID=20, adCategory=sports
2016-06-12T05:20:08, txID=18143, userSessionid=15063, teamid=4, userid=1731, adID=3, adCategory=computers
2016-06-12T05:20:35, txID=18119, userSessionid=15675, teamid=162, userid=1379, adID=10, adCategory=movies
2016-06-12T05:21:01, txID=18124, userSessionid=15098, teamid=10, userid=320, adID=18, adCategory=fashion
2016-06-12T05:21:14, txID=18140, userSessionid=15160, teamid=34, userid=1551, adID=28, adCategory=sports
2016-06-12T05:23:26, txID=18135, userSessionid=15427, teamid=96, userid=281, adID=27, adCategory=games
2016-06-12T05:23:36, txID=18131, userSessionid=15160, teamid=34, userid=1551, adID=29, adCategory=games
2016-06-12T05:25:54, txID=18128, userSessionid=15215, teamid=48, userid=554, adID=25, adCategory=sports
2016-06-12T05:26:12, txID=18133, userSessionid=15166, teamid=35, userid=308, adID=26, adCategory=sports
2016-06-12T05:26:23, txID=18134, userSessionid=15058, teamid=3, userid=717, adID=15, adCategory=fashion
2016-06-12T05:26:29, txID=18120, userSessionid=15805, teamid=185, userid=246, adID=21, adCategory=movies
2016-06-12T05:27:46, txID=18129, userSessionid=15766, teamid=177, userid=1600, adID=27, adCategory=games
2016-06-12T05:28:43, txID=18137, userSessionid=17205, teamid=31, userid=1740, adID=26, adCategory=sports
2016-06-12T05:28:46, txID=18125, userSessionid=15353, teamid=84, userid=455, adID=17, adCategory=movies
2016-06-12T05:30:37, txID=18130, userSessionid=15794, teamid=182, userid=255, adID=4, adCategory=clothing
2016-06-12T05:32:43, txID=18116, userSessionid=15167, teamid=35, userid=686, adID=8, adCategory=clothing
2016-06-12T05:35:36, txID=18159, userSessionid=15430, teamid=99, userid=267, adID=17, adCategory=movies
2016-06-12T05:36:22, txID=18170, userSessionid=15091, teamid=9, userid=1220, adID=29, adCategory=games
2016-06-12T05:36:48, txID=18180, userSessionid=15392, teamid=92, userid=373, adID=8, adCategory=clothing
2016-06-12T05:38:02, txID=18164, userSessionid=14836, teamid=202, userid=777, adID=29, adCategory=games
2016-06-12T05:38:26, txID=18172, userSessionid=15735, teamid=174, userid=1316, adID=6, adCategory=clothing
2016-06-12T05:38:37, txID=18181, userSessionid=15330, teamid=77, userid=9, adID=16, adCategory=clothing
2016-06-12T05:42:31, txID=18182, userSessionid=15632, teamid=152, userid=1293, adID=27, adCategory=games
2016-06-12T05:42:43, txID=18158, userSessionid=15072, teamid=6, userid=655, adID=26, adCategory=sports
2016-06-12T05:43:29, txID=18165, userSessionid=15137, teamid=28, userid=1643, adID=16, adCategory=clothing
2016-06-12T05:43:40, txID=18160, userSessionid=15823, teamid=189, userid=314, adID=24, adCategory=computers
2016-06-12T05:43:44, txID=18176, userSessionid=15329, teamid=77, userid=431, adID=21, adCategory=movies
2016-06-12T05:44:37, txID=18161, userSessionid=15807, teamid=185, userid=1123, adID=9, adCategory=movies
2016-06-12T05:44:48, txID=18173, userSessionid=15383, teamid=89, userid=666, adID=26, adCategory=sports
2016-06-12T05:45:32, txID=18163, userSessionid=15431, teamid=99, userid=1052, adID=19, adCategory=sports
2016-06-12T05:47:04, txID=18169, userSessionid=15759, teamid=177, userid=1449, adID=17, adCategory=movies
2016-06-12T05:48:11, txID=18162, userSessionid=15077, teamid=7, userid=71, adID=29, adCategory=games
2016-06-12T05:48:34, txID=18171, userSessionid=15651, teamid=161, userid=401, adID=11, adCategory=clothing
2016-06-12T05:48:41, txID=18175, userSessionid=15739, teamid=176, userid=1141, adID=2, adCategory=sports
2016-06-12T05:52:14, txID=18168, userSessionid=15667, teamid=162, userid=524, adID=3, adCategory=computers
2016-06-12T05:52:34, txID=18174, userSessionid=15695, teamid=167, userid=1773, adID=1, adCategory=electronics
2016-06-12T05:53:22, txID=18179, userSessionid=15625, teamid=152, userid=460, adID=14, adCategory=fashion
2016-06-12T05:57:04, txID=18177, userSessionid=15441, teamid=101, userid=1878, adID=13, adCategory=hardware
2016-06-12T05:57:54, txID=18166, userSessionid=15277, teamid=60, userid=989, adID=1, adCategory=electronics
2016-06-12T05:58:23, txID=18178, userSessionid=17360, teamid=177, userid=559, adID=14, adCategory=fashion
2016-06-12T06:02:43, txID=18167, userSessionid=15652, teamid=161, userid=611, adID=23, adCategory=sports
2016-06-12T06:03:38, txID=18216, userSessionid=15352, teamid=84, userid=221, adID=0, adCategory=hardware
2016-06-12T06:03:53, txID=18225, userSessionid=15813, teamid=186, userid=1172, adID=18, adCategory=fashion
2016-06-12T06:04:36, txID=18215, userSessionid=15365, teamid=84, userid=1640, adID=6, adCategory=clothing
2016-06-12T06:05:34, txID=18210, userSessionid=15368, teamid=85, userid=1636, adID=29, adCategory=games
2016-06-12T06:06:37, txID=18203, userSessionid=15285, teamid=62, userid=784, adID=23, adCategory=sports
2016-06-12T06:06:51, txID=18204, userSessionid=17524, teamid=56, userid=1647, adID=17, adCategory=movies
2016-06-12T06:08:15, txID=18214, userSessionid=15843, teamid=196, userid=1530, adID=4, adCategory=clothing
2016-06-12T06:09:39, txID=18220, userSessionid=15433, teamid=99, userid=1312, adID=16, adCategory=clothing
2016-06-12T06:09:53, txID=18197, userSessionid=15410, teamid=94, userid=31, adID=17, adCategory=movies
2016-06-12T06:10:11, txID=18211, userSessionid=15655, teamid=161, userid=1357, adID=20, adCategory=sports
2016-06-12T06:10:17, txID=18212, userSessionid=15565, teamid=129, userid=106, adID=5, adCategory=movies
2016-06-12T06:11:29, txID=18198, userSessionid=15333, teamid=77, userid=1308, adID=14, adCategory=fashion
2016-06-12T06:11:52, txID=18196, userSessionid=15543, teamid=128, userid=936, adID=1, adCategory=electronics
2016-06-12T06:14:05, txID=18222, userSessionid=15417, teamid=94, userid=205, adID=21, adCategory=movies
2016-06-12T06:16:16, txID=18226, userSessionid=15315, teamid=71, userid=6, adID=17, adCategory=movies
2016-06-12T06:16:53, txID=18199, userSessionid=15725, teamid=174, userid=1099, adID=22, adCategory=hardware
2016-06-12T06:17:28, txID=18200, userSessionid=15488, teamid=114, userid=1597, adID=20, adCategory=sports
2016-06-12T06:17:39, txID=18194, userSessionid=15774, teamid=179, userid=203, adID=24, adCategory=computers
2016-06-12T06:17:47, txID=18213, userSessionid=17098, teamid=89, userid=1073, adID=10, adCategory=movies
2016-06-12T06:18:21, txID=18205, userSessionid=15468, teamid=109, userid=1024, adID=7, adCategory=hardware
2016-06-12T06:19:03, txID=18209, userSessionid=15223, teamid=49, userid=1888, adID=0, adCategory=hardware
2016-06-12T06:20:48, txID=18227, userSessionid=15321, teamid=73, userid=1295, adID=22, adCategory=hardware
2016-06-12T06:21:08, txID=18224, userSessionid=15528, teamid=122, userid=942, adID=12, adCategory=games
2016-06-12T06:23:57, txID=18221, userSessionid=15961, teamid=179, userid=746, adID=16, adCategory=clothing
2016-06-12T06:24:14, txID=18228, userSessionid=15813, teamid=186, userid=1172, adID=22, adCategory=hardware
2016-06-12T06:24:53, txID=18202, userSessionid=15226, teamid=49, userid=885, adID=27, adCategory=games
2016-06-12T06:25:30, txID=18195, userSessionid=15806, teamid=185, userid=761, adID=7, adCategory=hardware
2016-06-12T06:25:57, txID=18218, userSessionid=15384, teamid=89, userid=1467, adID=26, adCategory=sports
2016-06-12T06:26:10, txID=18207, userSessionid=15512, teamid=118, userid=361, adID=26, adCategory=sports
2016-06-12T06:27:37, txID=18208, userSessionid=16524, teamid=94, userid=705, adID=21, adCategory=movies
2016-06-12T06:28:30, txID=18219, userSessionid=17652, teamid=213, userid=1630, adID=1, adCategory=electronics
2016-06-12T06:30:01, txID=18206, userSessionid=15572, teamid=131, userid=1934, adID=27, adCategory=games
2016-06-12T06:30:01, txID=18217, userSessionid=15329, teamid=77, userid=431, adID=0, adCategory=hardware
2016-06-12T06:31:29, txID=18201, userSessionid=15134, teamid=28, userid=1534, adID=20, adCategory=sports
2016-06-12T06:32:00, txID=18223, userSessionid=15338, teamid=81, userid=973, adID=12, adCategory=games
2016-06-12T06:34:01, txID=18250, userSessionid=15202, teamid=46, userid=727, adID=1, adCategory=electronics
2016-06-12T06:38:18, txID=18247, userSessionid=15339, teamid=81, userid=820, adID=2, adCategory=sports
2016-06-12T06:40:16, txID=18249, userSessionid=15338, teamid=81, userid=973, adID=12, adCategory=games
2016-06-12T06:54:02, txID=18246, userSessionid=15805, teamid=185, userid=246, adID=21, adCategory=movies
2016-06-12T07:01:41, txID=18248, userSessionid=15830, teamid=192, userid=1861, adID=25, adCategory=sports
2016-06-12T07:05:08, txID=18273, userSessionid=16929, teamid=196, userid=829, adID=25, adCategory=sports
2016-06-12T07:06:13, txID=18266, userSessionid=15688, teamid=164, userid=39, adID=28, adCategory=sports
2016-06-12T07:11:34, txID=18269, userSessionid=15230, teamid=50, userid=897, adID=25, adCategory=sports
2016-06-12T07:14:07, txID=18279, userSessionid=15137, teamid=28, userid=1643, adID=17, adCategory=movies
2016-06-12T07:15:41, txID=18268, userSessionid=15732, teamid=174, userid=614, adID=28, adCategory=sports
2016-06-12T07:16:52, txID=18274, userSessionid=15362, teamid=84, userid=742, adID=27, adCategory=games
2016-06-12T07:17:35, txID=18276, userSessionid=15811, teamid=185, userid=1506, adID=0, adCategory=hardware
2016-06-12T07:17:58, txID=18281, userSessionid=15233, teamid=50, userid=143, adID=4, adCategory=clothing
2016-06-12T07:18:09, txID=18265, userSessionid=15263, teamid=56, userid=824, adID=20, adCategory=sports
2016-06-12T07:18:57, txID=18270, userSessionid=15467, teamid=109, userid=1649, adID=16, adCategory=clothing
2016-06-12T07:19:32, txID=18282, userSessionid=15320, teamid=73, userid=1712, adID=16, adCategory=clothing
2016-06-12T07:20:37, txID=18275, userSessionid=15676, teamid=162, userid=112, adID=25, adCategory=sports
2016-06-12T07:22:14, txID=18280, userSessionid=17205, teamid=31, userid=1740, adID=11, adCategory=clothing
2016-06-12T07:23:12, txID=18283, userSessionid=15329, teamid=77, userid=431, adID=27, adCategory=games
2016-06-12T07:23:39, txID=18267, userSessionid=15437, teamid=99, userid=677, adID=28, adCategory=sports
2016-06-12T07:25:50, txID=18271, userSessionid=15352, teamid=84, userid=221, adID=8, adCategory=clothing
2016-06-12T07:28:15, txID=18277, userSessionid=15742, teamid=176, userid=1120, adID=12, adCategory=games
2016-06-12T07:31:13, txID=18272, userSessionid=15514, teamid=119, userid=223, adID=0, adCategory=hardware
2016-06-12T07:31:46, txID=18278, userSessionid=15459, teamid=109, userid=1069, adID=12, adCategory=games
2016-06-12T07:34:10, txID=18306, userSessionid=15055, teamid=3, userid=3, adID=26, adCategory=sports
2016-06-12T07:36:07, txID=18309, userSessionid=15078, teamid=7, userid=1094, adID=17, adCategory=movies
2016-06-12T07:44:31, txID=18311, userSessionid=17778, teamid=3, userid=1743, adID=4, adCategory=clothing
2016-06-12T07:46:29, txID=18308, userSessionid=15148, teamid=31, userid=732, adID=18, adCategory=fashion
2016-06-12T07:47:06, txID=18307, userSessionid=15428, teamid=96, userid=1548, adID=20, adCategory=sports
2016-06-12T07:48:08, txID=18304, userSessionid=15688, teamid=164, userid=39, adID=28, adCategory=sports
2016-06-12T07:50:01, txID=18305, userSessionid=15624, teamid=152, userid=1567, adID=10, adCategory=movies
2016-06-12T07:58:12, txID=18310, userSessionid=15843, teamid=196, userid=1530, adID=29, adCategory=games
2016-06-12T08:00:55, txID=18313, userSessionid=15354, teamid=84, userid=652, adID=11, adCategory=clothing
2016-06-12T08:02:37, txID=18312, userSessionid=15466, teamid=109, userid=170, adID=25, adCategory=sports
2016-06-12T08:10:45, txID=18324, userSessionid=15058, teamid=3, userid=717, adID=17, adCategory=movies
2016-06-12T08:20:56, txID=18323, userSessionid=15130, teamid=28, userid=440, adID=26, adCategory=sports
2016-06-12T08:21:18, txID=18326, userSessionid=15239, teamid=50, userid=1004, adID=21, adCategory=movies
