userSessionid=6780, userid=1909, teamid=154, assignmentid=5514, startTimeStamp=2016-06-01T18:01:50, endTimeStamp=2016-06-06T12:33:05, team_level=1, platformType=iphone
userSessionid=8834, userid=40, teamid=128, assignmentid=5450, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8835, userid=1913, teamid=128, assignmentid=5457, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=linux
userSessionid=8836, userid=1924, teamid=128, assignmentid=5335, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=mac
userSessionid=9781, userid=1697, teamid=128, assignmentid=9120, startTimeStamp=2016-06-07T12:03:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=10169, userid=420, teamid=128, assignmentid=9468, startTimeStamp=2016-06-07T19:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=10910, userid=1598, teamid=128, assignmentid=9207, startTimeStamp=2016-06-08T10:03:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8837, userid=1384, teamid=129, assignmentid=5937, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8838, userid=778, teamid=129, assignmentid=5938, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8839, userid=557, teamid=129, assignmentid=5929, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8840, userid=1813, teamid=129, assignmentid=5217, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8841, userid=1610, teamid=129, assignmentid=5930, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8842, userid=531, teamid=129, assignmentid=5219, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8843, userid=1003, teamid=129, assignmentid=5931, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8844, userid=1211, teamid=129, assignmentid=5935, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8845, userid=113, teamid=129, assignmentid=5934, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8846, userid=1345, teamid=129, assignmentid=5936, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=9398, userid=1677, teamid=129, assignmentid=7096, startTimeStamp=2016-06-07T05:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8847, userid=1648, teamid=131, assignmentid=5068, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8848, userid=375, teamid=131, assignmentid=5066, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8849, userid=1594, teamid=131, assignmentid=5063, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8850, userid=1993, teamid=131, assignmentid=5075, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8851, userid=1681, teamid=131, assignmentid=5070, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8852, userid=1502, teamid=131, assignmentid=5073, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8853, userid=1934, teamid=131, assignmentid=5076, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8854, userid=10, teamid=131, assignmentid=5071, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=9129, userid=1479, teamid=131, assignmentid=5078, startTimeStamp=2016-06-07T00:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8855, userid=219, teamid=133, assignmentid=5224, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=linux
userSessionid=9471, userid=349, teamid=133, assignmentid=7200, startTimeStamp=2016-06-07T07:03:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8856, userid=1667, teamid=139, assignmentid=5465, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8857, userid=1349, teamid=139, assignmentid=5132, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8858, userid=1596, teamid=139, assignmentid=5466, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8859, userid=398, teamid=139, assignmentid=5469, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8860, userid=418, teamid=139, assignmentid=5462, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8861, userid=148, teamid=139, assignmentid=5463, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8862, userid=244, teamid=139, assignmentid=5467, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8863, userid=1881, teamid=139, assignmentid=5460, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8864, userid=680, teamid=139, assignmentid=5459, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=9903, userid=1125, teamid=139, assignmentid=9240, startTimeStamp=2016-06-07T14:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8865, userid=857, teamid=144, assignmentid=5379, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8866, userid=1790, teamid=144, assignmentid=5371, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8867, userid=283, teamid=144, assignmentid=5373, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8868, userid=1333, teamid=144, assignmentid=5008, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8869, userid=1946, teamid=144, assignmentid=5365, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8870, userid=118, teamid=144, assignmentid=5375, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8871, userid=1235, teamid=144, assignmentid=5003, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=linux
userSessionid=8872, userid=1256, teamid=144, assignmentid=5366, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=mac
userSessionid=8873, userid=949, teamid=144, assignmentid=5004, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8874, userid=1454, teamid=144, assignmentid=5380, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=linux
userSessionid=8875, userid=1620, teamid=144, assignmentid=5370, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=10210, userid=1703, teamid=144, assignmentid=5377, startTimeStamp=2016-06-07T20:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=10233, userid=116, teamid=144, assignmentid=5005, startTimeStamp=2016-06-07T21:03:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8876, userid=497, teamid=147, assignmentid=5163, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8877, userid=1466, teamid=147, assignmentid=5165, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=10419, userid=296, teamid=147, assignmentid=5164, startTimeStamp=2016-06-08T00:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8878, userid=1175, teamid=148, assignmentid=5405, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=9941, userid=149, teamid=148, assignmentid=5406, startTimeStamp=2016-06-07T15:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=10711, userid=567, teamid=148, assignmentid=9926, startTimeStamp=2016-06-08T06:03:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8879, userid=1252, teamid=150, assignmentid=5011, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=linux
userSessionid=8880, userid=1089, teamid=150, assignmentid=5017, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8881, userid=1085, teamid=150, assignmentid=5014, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8882, userid=363, teamid=150, assignmentid=5018, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8883, userid=1414, teamid=150, assignmentid=5015, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8884, userid=1109, teamid=150, assignmentid=5112, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8885, userid=339, teamid=150, assignmentid=5110, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8886, userid=145, teamid=150, assignmentid=5019, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=10309, userid=230, teamid=150, assignmentid=9741, startTimeStamp=2016-06-07T22:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8887, userid=1567, teamid=152, assignmentid=5097, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8888, userid=460, teamid=152, assignmentid=5104, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8889, userid=1217, teamid=152, assignmentid=5102, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8890, userid=541, teamid=152, assignmentid=5106, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8891, userid=919, teamid=152, assignmentid=5107, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8892, userid=207, teamid=152, assignmentid=5109, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8893, userid=1106, teamid=152, assignmentid=5105, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8894, userid=1536, teamid=152, assignmentid=5108, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8895, userid=1293, teamid=152, assignmentid=5103, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=10043, userid=1814, teamid=152, assignmentid=8405, startTimeStamp=2016-06-07T17:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8896, userid=618, teamid=154, assignmentid=5511, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8897, userid=1774, teamid=154, assignmentid=5512, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=9697, userid=1909, teamid=154, assignmentid=5514, startTimeStamp=2016-06-07T11:03:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=10952, userid=1795, teamid=154, assignmentid=8098, startTimeStamp=2016-06-08T10:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8898, userid=643, teamid=156, assignmentid=5893, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8899, userid=872, teamid=156, assignmentid=5896, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8900, userid=1570, teamid=156, assignmentid=5892, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8901, userid=805, teamid=156, assignmentid=5895, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8902, userid=1930, teamid=156, assignmentid=5899, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8903, userid=177, teamid=160, assignmentid=6082, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8904, userid=932, teamid=160, assignmentid=6076, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8905, userid=1988, teamid=160, assignmentid=6079, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8906, userid=1084, teamid=160, assignmentid=6080, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8907, userid=780, teamid=160, assignmentid=6075, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8908, userid=401, teamid=161, assignmentid=5486, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=linux
userSessionid=8909, userid=611, teamid=161, assignmentid=5477, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8910, userid=447, teamid=161, assignmentid=5474, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=8911, userid=282, teamid=161, assignmentid=5480, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8912, userid=1357, teamid=161, assignmentid=5491, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8913, userid=708, teamid=161, assignmentid=5478, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8914, userid=1440, teamid=161, assignmentid=5490, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8915, userid=1332, teamid=161, assignmentid=5489, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
userSessionid=8916, userid=424, teamid=161, assignmentid=5476, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=android
userSessionid=9881, userid=1991, teamid=161, assignmentid=5488, startTimeStamp=2016-06-07T14:03:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=10911, userid=1752, teamid=161, assignmentid=9489, startTimeStamp=2016-06-08T10:03:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8917, userid=1424, teamid=162, assignmentid=5628, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8918, userid=276, teamid=162, assignmentid=5635, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=iphone
userSessionid=8919, userid=462, teamid=162, assignmentid=5637, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=mac
userSessionid=8920, userid=1967, teamid=162, assignmentid=5632, startTimeStamp=2016-06-06T23:33:05, endTimeStamp=2016-06-08T16:03:05, team_level=2, platformType=windows
